,name,player_id,age,season,team,MP,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,FG%,Avg_shot_dist,%_2point_attempts,%_FGA_0-3_dist,%_FGA_3-10_dist,%_FGA_10-16_dist,%_FGA_16-3pt_dist,%_3point_attempts,%FG_2point,%_FG_0-3_dist,%_FG_3-10_dist,%_FG_10-16_dist,%_FG_10-16_dist.1,3pt%,assisted_2pters,FG%_dunk_attempts,made_dunks,assisted_3pt%,%_corner_3pters,%_corner_3_made,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,predator_offense,predator_defense,predator_total,pace_impact
525,Mike Scott,scottmi01,31,2020,PHI,947,0.098,5.1,16.3,10.8,4.5,0.9,0.4,6.5,14.0,0.6,1.0,1.7,0.084,.396,19.0,.345,.169,.072,.065,.040,.655,.500,.574,.500,.389,.364,.341,.646,.014,2,1.000,.236,.233,-0.6617099427230724,-1.847626600915454,-2.509336543638526,1.298581299492654,0.6729567977542851,1.971538097246939,-0.2870636331701309,-1.4745304417050502,-1.761594074875181,0.4809703279126908,0.4809703279126908,0.0164877971468513,-1.732075027441473,-1.7155872302946218,-0.556667159920188
526,Thabo Sefolosha,sefolth01,35,2020,HOU,409,0.071,5.3,17.7,11.5,7.7,2.3,2.5,13.8,10.2,0.2,0.5,0.7,0.083,.416,16.8,.404,.258,.067,.034,.045,.596,.611,.826,.167,.333,.250,.283,.591,.000,0,1.000,.453,.417,-2.34036800582517,1.7259821091218508,-0.6143858967033193,-0.06451660296381599,-0.6485322982150493,-0.7130489011788653,-2.096473227946935,1.320207229184968,-0.7762659987619669,0.4203704281187063,0.4203704281187063,-1.8696685466404233,0.9110165709676964,-0.9586519756727264,0.1097713567582086
527,Collin Sexton,sextoco01,21,2020,CLE,1737,0.231,3.5,7.5,5.5,14.1,1.5,0.3,10.7,27.0,1.5,0.2,1.7,0.047,.458,11.0,.772,.327,.224,.155,.066,.228,.485,.596,.382,.434,.410,.367,.254,.018,15,.766,.114,.625,0.6770116679676346,-3.8140945671791973,-3.1370828992115625,2.817320571272711,-7.924734567553216,-5.107413996280505,1.211941804581713,-4.834344592771794,-3.6224027881900813,-0.802333601858297,-0.802333601858297,0.9449153206972268,-4.5725877624216364,-3.62767244172441,-0.1360965579700861
528,Landry Shamet,shamela01,22,2020,LAC,1111,0.162,0.4,6.8,3.7,8.4,0.6,0.6,8.5,13.2,1.6,0.8,2.5,0.107,.430,20.9,.239,.117,.042,.045,.036,.761,.514,.722,.154,.571,.182,.404,.579,.010,1,.968,.272,.422,0.47805218139094896,-1.6518623786281508,-1.1738101972372028,0.8292850896794346,-2.7922727342713958,-1.9629876445919618,0.5526037352029273,-2.036498476607979,-1.483894741405051,0.7385159833880931,0.7385159833880931,0.0188426374038716,-0.7139352364571194,-0.6950925990532478,-0.1539554027349667
530,Pascal Siakam,siakapa01,25,2020,TOR,1538,0.252,3.6,18.8,11.4,16.6,1.4,2.5,10.1,28.9,1.6,2.5,4.1,0.129,.464,12.2,.690,.298,.229,.073,.089,.310,.508,.708,.375,.344,.321,.367,.422,.041,34,.657,.233,.381,0.6134587417903016,-0.2939914284285979,0.3194673133617036,4.448319796027583,2.539094521778322,6.987414317805905,1.409241490348311,0.2160569763462915,1.6252984666946029,3.520984439418009,3.520984439418009,1.855424266429551,0.34935624845728597,2.204780514886837,0.084547510070448
531,Ben Simmons,simmobe01,23,2020,PHI,1926,0.459,6.1,17.8,12.0,34.8,2.9,1.4,20.5,20.8,3.8,3.4,7.2,0.18,.585,3.8,.990,.640,.301,.039,.010,.010,.588,.719,.371,.167,.333,.333,.507,.169,98,1.000,.333,1.000,0.4022071683448228,2.155608152156018,2.5578153205008407,1.978752696583145,-1.9708747001188311,0.0078779964643134,0.7683079501363597,1.376786036716127,2.1450939868524865,4.872476944276195,4.872476944276195,1.747549395231762,2.90533611093354,4.652885506165302,1.1079696306555908
532,Anfernee Simons,simonan01,20,2020,POR,1219,0.173,1.9,9.5,5.7,9.6,0.7,0.6,9.8,18.7,0.3,0.2,0.5,0.019,.406,15.7,.582,.208,.136,.136,.102,.418,.456,.582,.375,.359,.438,.335,.352,.025,11,.682,.178,.371,-1.5933205334955582,-3.490028952692611,-5.083349486188169,-5.115215368196523,-3.038794064380762,-8.154009432577284,-2.447949217559442,-3.5619949614767568,-6.009944179036199,-2.063191975291703,-2.063191975291703,-2.119012684963506,-3.1926909356589865,-5.311703620622493,-0.5336080627046986
534,Marcus Smart,smartma01,25,2020,BOS,1358,0.201,2.4,9.7,6.1,20.7,2.5,1.4,12.0,18.4,1.4,2.0,3.4,0.119,.381,18.7,.414,.099,.160,.103,.051,.586,.422,.551,.342,.490,.280,.353,.349,.008,4,.725,.149,.326,1.5580936307922642,2.013545692218211,3.571639323010475,-2.4569097518283844,2.4908327051768016,0.0339229533484171,0.7755367785508401,2.203636638372305,2.979173416923145,4.09095092103704,4.09095092103704,0.980496203398572,2.5949149914437015,3.575411194842274,0.4805313377199393
535,Dennis Smith Jr.,smithde03,22,2020,NYK,465,0.261,4.2,12.1,8.0,26.2,2.0,1.6,20.6,22.5,-1.2,0.4,-0.8,-0.086,.335,12.9,.725,.324,.121,.088,.192,.275,.348,.525,.227,.250,.171,.300,.152,.038,6,.533,.120,.333,-4.167130188379253,0.1917665117838028,-3.97536367659545,-5.923512253294582,-3.06725824117931,-8.990770494473892,-4.711996207760122,-0.4393346783901874,-5.151330886150308,-0.5880543371745319,-0.5880543371745319,-3.5284623319456454,-0.2205514637367965,-3.7490137956824414,-0.0038152338729579
536,Ish Smith,smithis01,31,2020,WAS,1400,0.122,1.9,11.4,6.5,25.1,1.5,1.3,11.0,18.4,1.3,0.3,1.6,0.054000000000000006,.453,13.3,.736,.235,.174,.155,.172,.264,.487,.646,.394,.488,.366,.357,.196,.000,0,.725,.259,.324,-0.1789358505549571,-3.365321016824369,-3.5442568673793264,0.2508065076790101,0.0463296902442029,0.297136197923213,-0.1136311477467968,-2.787382754991311,-2.901013902738108,-0.108892661835659,-0.108892661835659,-0.077366234871339,-3.0420298602169784,-3.119396095088317,-1.189866677849835
537,Tony Snell,snellto01,28,2020,DET,1373,0.064,0.6,6.8,3.7,9.6,0.8,0.7,6.7,11.4,1.8,0.4,2.2,0.077,.452,20.1,.327,.092,.116,.068,.051,.673,.536,.710,.513,.348,.529,.412,.627,.027,9,.903,.376,.435,0.3724254841949092,-2.086839956126179,-1.7144144719312702,-2.8164337454146584,-1.8915008505736568,-4.707934595988315,-0.2419615630703117,-2.1441124144450234,-2.3860739775153337,0.2565566063778333,0.2565566063778333,-0.8361124632840359,-2.3789803376399465,-3.215092800923983,-0.9690009255231736
538,Omari Spellman,spellom01,22,2020,GSW,886,0.312,9.0,17.9,13.3,8.2,1.8,2.4,13.9,18.7,0.5,0.7,1.3,0.068,.431,14.3,.627,.305,.112,.078,.132,.373,.454,.556,.303,.478,.333,.391,.607,.102,19,1.000,.182,.550,-2.591263287388239,-1.770724074405085,-4.361987361793323,-2.7205733609515663,-1.484236676203478,-4.204810037155044,-2.698959281164165,-1.767394780445478,-4.4663540616096435,-0.7792543501229846,-0.7792543501229846,-2.928168869049082,-1.9909736358556067,-4.91914250490469,0.44689085985783794
539,Jayson Tatum,tatumja01,21,2020,BOS,1707,0.239,3.2,18.5,10.9,13.9,2.0,2.4,9.7,28.1,2.1,2.8,4.9,0.138,.445,14.1,.624,.256,.156,.126,.086,.376,.481,.612,.376,.413,.378,.386,.453,.053,47,.590,.189,.368,2.542517078177167,1.005416649237428,3.5479337274145957,4.241622521263882,3.8608466904062926,8.102469211670176,3.0231343734343015,1.639963363818722,4.663097737253024,6.5741455523455015,6.5741455523455015,3.565060774197629,1.67851575628905,5.243576530486679,-0.2811024141051744
540,Jeff Teague,teaguje01,31,2020,ATL,1251,0.413,1.7,8.6,5.1,32.4,1.5,1.1,17.0,19.5,1.8,0.6,2.4,0.091,.448,11.8,.731,.296,.309,.099,.028,.269,.473,.531,.430,.406,.556,.379,.134,.003,1,.424,.080,.286,-0.8673521050366424,-0.6316563242680058,-1.4990084293046484,-1.442166173962364,-2.9079285759342928,-4.350094749896657,-1.010582890876329,-1.086857534713741,-2.09744042559007,0.1143468530270331,0.1143468530270331,-1.58460054293536,-1.704286669054817,-3.288887211990177,-0.1631009817950813
541,Jeff Teague,teaguje01,31,2020,MIN,1251,0.413,1.7,8.6,5.1,32.4,1.5,1.1,17.0,19.5,1.8,0.6,2.4,0.091,.448,11.8,.731,.296,.309,.099,.028,.269,.473,.531,.430,.406,.556,.379,.134,.003,1,.424,.080,.286,1.037453399620965,-4.779659202273349,-3.742205802652384,-1.0712465212678222,-1.1194826448474828,-2.1907291661153048,0.702751600258593,-4.291858770831364,-3.5891071705727713,-0.4041064361924102,-0.4041064361924102,-0.7959657643107192,-3.672943021195191,-4.46890878550591,-0.1159662731559598
542,Jeff Teague,teaguje01,31,2020,ATL,1251,0.413,1.7,8.6,5.1,32.4,1.5,1.1,17.0,19.5,1.8,0.6,2.4,0.091,.392,10.3,.843,.343,.235,.167,.098,.157,.407,.686,.333,.118,.100,.313,.200,.020,2,.400,.125,1.000,-0.8673521050366424,-0.6316563242680058,-1.4990084293046484,-1.442166173962364,-2.9079285759342928,-4.350094749896657,-1.010582890876329,-1.086857534713741,-2.09744042559007,0.1143468530270331,0.1143468530270331,-1.58460054293536,-1.704286669054817,-3.288887211990177,-0.1631009817950813
543,Jeff Teague,teaguje01,31,2020,MIN,1251,0.413,1.7,8.6,5.1,32.4,1.5,1.1,17.0,19.5,1.8,0.6,2.4,0.091,.392,10.3,.843,.343,.235,.167,.098,.157,.407,.686,.333,.118,.100,.313,.200,.020,2,.400,.125,1.000,1.037453399620965,-4.779659202273349,-3.742205802652384,-1.0712465212678222,-1.1194826448474828,-2.1907291661153048,0.702751600258593,-4.291858770831364,-3.5891071705727713,-0.4041064361924102,-0.4041064361924102,-0.7959657643107192,-3.672943021195191,-4.46890878550591,-0.1159662731559598
544,Jeff Teague,teaguje01,31,2020,ATL,945,0.444,1.6,8.4,4.9,33.0,1.2,1.1,16.4,20.2,1.8,0.5,2.2,0.114,.448,11.8,.731,.296,.309,.099,.028,.269,.473,.531,.430,.406,.556,.379,.134,.003,1,.424,.080,.286,-0.8673521050366424,-0.6316563242680058,-1.4990084293046484,-1.442166173962364,-2.9079285759342928,-4.350094749896657,-1.010582890876329,-1.086857534713741,-2.09744042559007,0.1143468530270331,0.1143468530270331,-1.58460054293536,-1.704286669054817,-3.288887211990177,-0.1631009817950813
545,Jeff Teague,teaguje01,31,2020,MIN,945,0.444,1.6,8.4,4.9,33.0,1.2,1.1,16.4,20.2,1.8,0.5,2.2,0.114,.448,11.8,.731,.296,.309,.099,.028,.269,.473,.531,.430,.406,.556,.379,.134,.003,1,.424,.080,.286,1.037453399620965,-4.779659202273349,-3.742205802652384,-1.0712465212678222,-1.1194826448474828,-2.1907291661153048,0.702751600258593,-4.291858770831364,-3.5891071705727713,-0.4041064361924102,-0.4041064361924102,-0.7959657643107192,-3.672943021195191,-4.46890878550591,-0.1159662731559598
546,Jeff Teague,teaguje01,31,2020,ATL,945,0.444,1.6,8.4,4.9,33.0,1.2,1.1,16.4,20.2,1.8,0.5,2.2,0.114,.392,10.3,.843,.343,.235,.167,.098,.157,.407,.686,.333,.118,.100,.313,.200,.020,2,.400,.125,1.000,-0.8673521050366424,-0.6316563242680058,-1.4990084293046484,-1.442166173962364,-2.9079285759342928,-4.350094749896657,-1.010582890876329,-1.086857534713741,-2.09744042559007,0.1143468530270331,0.1143468530270331,-1.58460054293536,-1.704286669054817,-3.288887211990177,-0.1631009817950813
547,Jeff Teague,teaguje01,31,2020,MIN,945,0.444,1.6,8.4,4.9,33.0,1.2,1.1,16.4,20.2,1.8,0.5,2.2,0.114,.392,10.3,.843,.343,.235,.167,.098,.157,.407,.686,.333,.118,.100,.313,.200,.020,2,.400,.125,1.000,1.037453399620965,-4.779659202273349,-3.742205802652384,-1.0712465212678222,-1.1194826448474828,-2.1907291661153048,0.702751600258593,-4.291858770831364,-3.5891071705727713,-0.4041064361924102,-0.4041064361924102,-0.7959657643107192,-3.672943021195191,-4.46890878550591,-0.1159662731559598
548,Jeff Teague,teaguje01,31,2020,ATL,306,0.3,2.1,9.3,5.6,30.5,2.1,0.8,19.1,17.1,0.0,0.1,0.1,0.018000000000000002,.448,11.8,.731,.296,.309,.099,.028,.269,.473,.531,.430,.406,.556,.379,.134,.003,1,.424,.080,.286,-0.8673521050366424,-0.6316563242680058,-1.4990084293046484,-1.442166173962364,-2.9079285759342928,-4.350094749896657,-1.010582890876329,-1.086857534713741,-2.09744042559007,0.1143468530270331,0.1143468530270331,-1.58460054293536,-1.704286669054817,-3.288887211990177,-0.1631009817950813
549,Jeff Teague,teaguje01,31,2020,MIN,306,0.3,2.1,9.3,5.6,30.5,2.1,0.8,19.1,17.1,0.0,0.1,0.1,0.018000000000000002,.448,11.8,.731,.296,.309,.099,.028,.269,.473,.531,.430,.406,.556,.379,.134,.003,1,.424,.080,.286,1.037453399620965,-4.779659202273349,-3.742205802652384,-1.0712465212678222,-1.1194826448474828,-2.1907291661153048,0.702751600258593,-4.291858770831364,-3.5891071705727713,-0.4041064361924102,-0.4041064361924102,-0.7959657643107192,-3.672943021195191,-4.46890878550591,-0.1159662731559598
550,Jeff Teague,teaguje01,31,2020,ATL,306,0.3,2.1,9.3,5.6,30.5,2.1,0.8,19.1,17.1,0.0,0.1,0.1,0.018000000000000002,.392,10.3,.843,.343,.235,.167,.098,.157,.407,.686,.333,.118,.100,.313,.200,.020,2,.400,.125,1.000,-0.8673521050366424,-0.6316563242680058,-1.4990084293046484,-1.442166173962364,-2.9079285759342928,-4.350094749896657,-1.010582890876329,-1.086857534713741,-2.09744042559007,0.1143468530270331,0.1143468530270331,-1.58460054293536,-1.704286669054817,-3.288887211990177,-0.1631009817950813
551,Jeff Teague,teaguje01,31,2020,MIN,306,0.3,2.1,9.3,5.6,30.5,2.1,0.8,19.1,17.1,0.0,0.1,0.1,0.018000000000000002,.392,10.3,.843,.343,.235,.167,.098,.157,.407,.686,.333,.118,.100,.313,.200,.020,2,.400,.125,1.000,1.037453399620965,-4.779659202273349,-3.742205802652384,-1.0712465212678222,-1.1194826448474828,-2.1907291661153048,0.702751600258593,-4.291858770831364,-3.5891071705727713,-0.4041064361924102,-0.4041064361924102,-0.7959657643107192,-3.672943021195191,-4.46890878550591,-0.1159662731559598
552,Garrett Temple,templga01,33,2020,BRK,1353,0.14300000000000002,2.0,9.9,6.0,12.5,1.3,1.3,9.7,16.6,0.3,1.4,1.7,0.06,.376,18.6,.342,.190,.051,.053,.049,.658,.469,.578,.333,.320,.348,.327,.579,.008,3,.882,.308,.344,-1.065681744728596,-0.4088776576829437,-1.474559402411539,-4.75221408716016,2.569965774291993,-2.182248312868167,-1.8892880906851293,0.1631142498627009,-1.726173840822428,0.7375840100644343,0.7375840100644343,-1.771314909763059,0.1446564485842379,-1.626658461178821,0.0023774904878903
553,Daniel Theis,theisda01,27,2020,BOS,1100,0.264,10.1,19.1,14.6,9.9,1.4,5.4,10.6,14.3,2.4,2.0,4.4,0.192,.558,8.9,.782,.498,.192,.060,.032,.218,.621,.715,.443,.526,.400,.333,.779,.205,57,1.000,.101,.143,-0.6709542622136465,2.466849380368311,1.795895118154665,-0.0111276444157747,1.4249658101523102,1.4138381657365349,-0.619151415672335,2.301479681316964,1.682328265644629,2.5416499996188184,2.5416499996188184,-0.8116438448039983,3.103698692195983,2.292054847391985,-0.3671541505725902
554,Isaiah Thomas,thomais02,30,2020,WAS,925,0.17800000000000002,1.2,6.9,4.0,22.7,0.7,0.6,14.4,24.1,0.2,-0.2,0.0,0.0,.408,17.7,.556,.066,.157,.185,.148,.444,.405,.536,.299,.392,.476,.413,.385,.000,0,.769,.111,.238,-1.028372912782531,-5.725819196304445,-6.754192109086977,-0.2500256258772493,-5.824297826712401,-6.07432345258965,-0.938204613465046,-6.022015282692295,-6.9602198961573425,-2.003225149973651,-2.003225149973651,-0.4366633228786564,-6.913991668886857,-7.350654991765512,0.835668949346631
556,Tristan Thompson,thomptr01,28,2020,CLE,1531,0.29100000000000004,14.8,22.5,18.6,10.1,1.0,2.5,14.6,18.2,1.8,0.9,2.7,0.084,.518,5.0,.969,.500,.375,.076,.018,.031,.518,.621,.438,.333,.111,.500,.603,.184,86,.625,.063,.000,-1.907584368151125,1.340459799256239,-0.5671245688948863,-3.0495370034768268,-2.506898983702092,-5.5564359871789195,-2.218221234668846,0.7531544892130275,-1.4650667454558182,1.02497331268114,1.02497331268114,-1.763361649994193,0.0038786651653616,-1.7594829848288318,-1.258236359310211
557,Matisse Thybulle,thybuma01,22,2020,PHI,953,0.189,2.9,5.6,4.3,7.9,3.5,3.6,15.9,11.4,0.1,1.7,1.8,0.092,.402,17.8,.357,.221,.075,.035,.025,.643,.465,.591,.333,.286,.000,.367,.758,.111,19,1.000,.320,.488,-1.5613162916035068,3.7405054878670416,2.1791891962635352,-3.1850919917342,2.2848704237108235,-0.9002215680233769,-1.995616298592985,3.607635106728029,1.612018808135044,2.193578973895498,2.193578973895498,-1.5009995976737358,4.432202154043423,2.931202556369686,0.4842012607553468
558,Anthony Tolliver,tollian01,34,2020,SAC,636,0.157,4.8,14.9,9.9,6.4,0.9,1.3,14.9,11.2,-0.1,0.3,0.2,0.017,.368,20.3,.239,.154,.060,.009,.017,.761,.464,.444,.429,1.000,.500,.337,.846,.017,2,.967,.258,.435,-5.550601850673949,1.118246814047028,-4.43235503662692,2.0070388381456854,-2.6771237099400294,-0.670084871794344,-4.272877561590066,0.4259876072987911,-3.8468899542912753,-0.0459506939551158,-0.0459506939551158,-3.3357568246345766,-0.5323486348513355,-3.868105459485911,0.1350985084227485
559,Anthony Tolliver,tollian01,34,2020,POR,636,0.157,4.8,14.9,9.9,6.4,0.9,1.3,14.9,11.2,-0.1,0.3,0.2,0.017,.368,20.3,.239,.154,.060,.009,.017,.761,.464,.444,.429,1.000,.500,.337,.846,.017,2,.967,.258,.435,-2.8042318429734188,-0.2828870675235783,-3.087118910496998,-4.863893712016768,-5.053077019413708,-9.916970731430476,-3.414072400558853,-1.2428107236840171,-4.65688312424287,-0.5407223298687052,-0.5407223298687052,-2.71938800124002,-2.0760627717922033,-4.795450773032224,0.3294175764692697
560,Anthony Tolliver,tollian01,34,2020,SAC,554,0.162,5.1,15.2,10.2,6.7,0.7,1.4,14.3,11.2,0.2,0.2,0.4,0.034,.368,20.3,.239,.154,.060,.009,.017,.761,.464,.444,.429,1.000,.500,.337,.846,.017,2,.967,.258,.435,-5.550601850673949,1.118246814047028,-4.43235503662692,2.0070388381456854,-2.6771237099400294,-0.670084871794344,-4.272877561590066,0.4259876072987911,-3.8468899542912753,-0.0459506939551158,-0.0459506939551158,-3.3357568246345766,-0.5323486348513355,-3.868105459485911,0.1350985084227485
561,Anthony Tolliver,tollian01,34,2020,POR,554,0.162,5.1,15.2,10.2,6.7,0.7,1.4,14.3,11.2,0.2,0.2,0.4,0.034,.368,20.3,.239,.154,.060,.009,.017,.761,.464,.444,.429,1.000,.500,.337,.846,.017,2,.967,.258,.435,-2.8042318429734188,-0.2828870675235783,-3.087118910496998,-4.863893712016768,-5.053077019413708,-9.916970731430476,-3.414072400558853,-1.2428107236840171,-4.65688312424287,-0.5407223298687052,-0.5407223298687052,-2.71938800124002,-2.0760627717922033,-4.795450773032224,0.3294175764692697
564,Karl-Anthony Towns,townska01,24,2020,MIN,1187,0.363,8.1,25.8,16.7,23.2,1.3,2.9,13.2,28.9,3.9,1.4,5.3,0.214,.508,14.0,.555,.328,.148,.032,.047,.445,.586,.721,.457,.250,.276,.412,.505,.064,38,.816,.101,.429,5.044389984305099,2.110050406740005,7.154440391045107,8.033642268362945,-6.589712596317992,1.443929672044952,6.058967403414968,0.429836312538983,6.488803715953951,5.681348343839321,5.681348343839321,5.6230727688959945,0.9374433085513398,6.560516077447335,1.5729119089023382
565,Gary Trent Jr.,trentga02,21,2020,POR,767,0.085,2.4,6.3,4.4,6.8,1.8,1.1,4.5,14.8,1.2,0.3,1.4,0.09,.429,19.1,.391,.102,.090,.109,.090,.609,.462,.593,.333,.379,.542,.407,.417,.015,4,.818,.284,.370,1.2980810849021942,0.3776165567545179,1.675697641656712,-0.3435633424629934,-3.5694317483544262,-3.9129950908174185,1.021691104758929,-0.3821055338634149,0.639585570895514,1.3783227566418341,1.3783227566418341,0.3581210374564596,-1.046968065873282,-0.6888470284168227,-0.7610227514441608
567,P.J. Tucker,tuckepj01,34,2020,HOU,1887,0.136,4.6,16.3,10.4,6.0,1.5,1.0,14.5,8.7,1.5,1.9,3.4,0.086,.440,18.0,.324,.158,.095,.039,.033,.676,.578,.660,.500,.462,.545,.374,.730,.000,0,.988,.753,.409,-1.928325849835616,2.508378052813784,0.5800522029781685,-0.6769721172591914,1.2557248561582128,0.5787527388990217,-1.8738518554159809,2.3888059979461738,0.5149541425301929,3.233752125377581,3.233752125377581,-1.716638600189208,2.8027002441741193,1.086061643984911,-0.5600569936553542
568,Myles Turner,turnemy01,23,2020,IND,1308,0.295,4.4,18.8,11.7,5.9,1.2,5.8,11.3,17.9,0.9,2.0,2.9,0.106,.447,16.0,.546,.207,.145,.108,.085,.454,.540,.689,.524,.532,.216,.335,.742,.055,21,1.000,.168,.303,-1.9938442288553881,0.3425336860764433,-1.651310542778945,-1.831355014306407,1.3254666513319322,-0.5058883629744757,-2.087991550951554,0.5410224247524961,-1.546969126199058,0.8186117277437785,0.8186117277437785,-1.4503513562144732,1.0920860945403839,-0.3582652616740882,-0.4032219956190933
569,Jonas Valanciunas,valanjo01,27,2020,MEM,1327,0.231,11.7,30.8,21.4,11.1,0.8,4.0,13.2,21.7,2.9,1.8,4.8,0.173,.582,7.3,.872,.415,.365,.068,.025,.128,.612,.738,.537,.316,.429,.375,.570,.082,44,1.000,.125,.333,0.1555205496487459,1.899981923878431,2.0555024735271763,0.09009406836866,1.1602450560420459,1.250339124410706,0.1578071318205327,1.8703656326921592,2.028172764512691,3.337817177430715,3.337817177430715,-0.2018319159439491,1.922845454625383,1.7210135386814331,-0.1355071592092218
570,Denzel Valentine,valende01,26,2020,CHI,366,0.03,1.1,16.5,8.5,14.7,2.6,1.3,10.7,21.7,0.0,0.5,0.4,0.058,.402,20.1,.384,.049,.134,.122,.079,.616,.476,.500,.273,.600,.615,.356,.433,.000,0,.778,.158,.438,0.6880569939530803,2.800281560660317,3.488338554613397,-1.979178619571814,4.044095609181583,2.064916989609769,0.2408742809294719,3.215309420888695,3.4561837018181656,1.1639803021512949,1.1639803021512949,0.1667406578141103,2.027814698728973,2.194555356543083,0.4471946687566922
571,Fred VanVleet,vanvlfr01,25,2020,TOR,1621,0.249,1.2,9.6,5.5,27.9,2.5,0.8,12.4,22.2,2.4,2.4,4.8,0.14300000000000002,.410,15.3,.521,.316,.105,.039,.061,.479,.430,.548,.194,.296,.310,.389,.175,.000,0,.711,.158,.442,2.386110974307436,0.6302737014122541,3.01638467571969,-0.0078232610601911,-0.2366560142764705,-0.2444792753366616,2.0031700090607507,0.4433017610489687,2.4464717701097203,4.3532277875262855,4.3532277875262855,2.332142427836466,1.218429702271903,3.5505721301083684,-0.9260779181597492
572,Nikola Vucevic,vucevni01,29,2020,ORL,1415,0.159,8.3,28.2,17.9,20.8,1.4,2.6,7.7,26.0,2.2,2.3,4.4,0.15,.458,13.5,.707,.232,.280,.119,.077,.293,.507,.665,.472,.389,.345,.338,.743,.029,21,.987,.032,.857,-0.3070101184076759,1.940255597914871,1.6332454795071951,1.7253129786635792,-1.1453706612183592,0.5799423174452205,0.1766181597828387,1.4049781783306892,1.581596338113527,3.2090569671369735,3.2090569671369735,0.8884850038621178,2.8644418266778184,3.752926830539936,0.0052571706533649995
573,Moritz Wagner,wagnemo01,22,2020,WAS,527,0.29,7.2,24.0,15.3,9.4,1.6,2.4,18.4,21.0,0.9,0.4,1.3,0.114,.574,10.1,.678,.485,.173,.015,.005,.322,.679,.806,.371,.333,.000,.354,.763,.084,14,1.000,.154,.400,-1.216243742718296,2.1540043047549466,0.9377605620366514,-1.6928607420003459,0.8197222654321392,-0.8731384765682071,-1.406238042433425,2.123192118252817,0.7169540758193921,0.9732187356532536,0.9732187356532536,-0.8201017316147471,1.738857123252489,0.9187553916377416,1.5438444128462452
